"","V1","V2"
"Votu-1414",-0.176879669543154,-0.0458429271989299
"Votu-1415",-0.038937855976852,0.0142470270659891
"Votu-1416",0.0446155565299893,0.0460577646049881
"Votu-1417",0.0500091334481417,0.051869307970264
"Votu-1418",0.025742347435301,0.0263350879981984
"Votu-1419",0.0477912762346351,0.0592696309108549
"Votu-1420",-0.035522134215652,0.0279919326277338
"Votu-1421",0.0234791664309605,0.0366173693294944
"Votu-1422",0.0330389406717235,0.0343656343646162
"Votu-1423",0.041604203258325,0.0636693710745325
"Votu-1424",0.0499407894557177,0.0552288945154134
"Votu-1425",-0.0171762638529417,0.0541156954819574
"Votu-1426",0.0962926475269513,0.124533858178182
"Votu-1427",0.0789641268861435,0.122028061192891
"Votu-1428",0.0397199940406442,0.0456267463804412
"Votu-1429",0.0416528763171566,0.0426906197314856
"Votu-1430",-0.175718415597474,-0.0414356116131688
"Votu-1431",0.0521064559647717,0.0582196476400877
"Votu-1432",0.0232047401818097,0.0401265631356596
"Votu-1433",-0.0939002093371722,-0.00522239662784107
"Votu-1434",0.0595247203691535,0.074939175818302
"Votu-1435",0.0403747287410459,0.0513467187122465
"Votu-1436",0.0439173441351338,0.051322303433214
"Votu-1437",0.0572774897623925,0.0627008264178383
"Votu-1438",-0.080108086617574,-0.0124866596706086
"Votu-1439",0.0528625634419619,0.0589208462351473
"Votu-1440",0.0331633223049448,0.0367963109708703
"Votu-1441",0.0263449600950155,0.0365128928511982
"Votu-1442",0.0654687705460172,0.0791856955805719
"Votu-1443",0.103886372621842,0.140170357654077
"Votu-1444",0.0501315684493984,0.0553380172939594
"Votu-1445",0.0583769035653274,0.0935693064569137
"Votu-1446",0.0758592676861756,0.0903404616161008
"Votu-1447",-0.417911902831498,-0.138497201242463
"Votu-1448",0.0381105996630916,0.0478166397303
"Votu-1449",0.0180089383886778,-0.129718850890512
"Votu-1450",0.0381337061772938,0.0476819426583475
"Votu-1451",-0.0732112066316458,-0.00176525450227918
"Votu-1452",0.059762939716966,0.0767010224960596
"Votu-1453",0.0470628834737292,0.05040734515605
"Votu-1454",0.103642453584273,0.123493194799472
"Votu-1455",0.0559869909242748,0.0637653832383266
"Votu-1456",0.0442857447395276,0.0459443473988892
"Votu-1457",0.0344275442495091,0.0328615266720294
"Votu-1458",0.0600513403418529,0.0771082177238467
"Votu-1459",0.104342415225258,0.142681529872215
"Votu-1460",0.0167235076457999,0.0310979474318021
"Votu-1461",0.0409393510276912,0.0368007154687142
"Votu-1462",-0.0658672951679911,0.00124385662254494
"Votu-1463",-0.137776840819115,-0.0271763971903031
"Votu-1464",0.0284256831915483,0.027455252214962
"Votu-1465",0.0537949097089917,0.0603958238105061
"Votu-1466",-0.0852039069642262,0.019183779418228
"Votu-1467",0.0495113030913159,0.0446279315730575
"Votu-1468",0.0178338017738338,0.0295219429913449
"Votu-1469",0.0982927077242103,0.13130717496951
"Votu-1470",0.0208438792716669,0.0331673876869804
"Votu-1471",0.0521064559647717,0.0582196476400877
"Votu-1472",-0.114144482568992,-0.0145475876218719
"Votu-1473",0.0478476423352587,0.0571499264905478
"Votu-1474",0.0286943564802889,0.0302546164411759
"Votu-1475",0.0167404571234025,0.0310990979415956
"Votu-1476",0.0100872446836119,0.0265047046879247
"Votu-1477",0.0570175492436568,0.0554825293227029
"Votu-1478",0.265761895613082,-0.525073885585376
"Votu-1479",0.0225116335807957,0.0254570532734978
"Votu-1480",-0.127980232643784,-0.0165720140457985
"Votu-1481",0.0392630839634606,0.043781171736938
"Votu-1482",0.0484159934957734,0.0477813601046768
"Votu-1483",0.0167235076457999,0.0310979474318021
"Votu-1484",-0.0965566716665176,-0.0142270284803692
"Votu-1485",0.102043059191127,0.136525889366566
"Votu-1486",0.0585798018353376,0.0864552664434506
"Votu-1487",0.037029098224344,0.0401016172034271
"Votu-1488",0.0379374737447749,0.0368772618359306
"Votu-1489",0.0479768200059264,0.0530749498585466
"Votu-1490",0.045395226407207,0.0608601074707116
"Votu-1491",0.0646124798317426,0.0832864326158949
"Votu-1492",0.017495320133094,0.0308071067595154
"Votu-1493",0.0469757408225305,0.0491393082117047
"Votu-1494",0.028028724902541,0.0710283022465073
"Votu-1495",0.0401651869413831,0.0407226335361088
"Votu-1496",0.0815218877460616,0.106208707261996
"Votu-1497",-0.00893644541525305,-0.0985458668675065
"Votu-1498",0.0410856579667494,0.0421212360544044
"Votu-1499",0.0345194862009815,0.0450366238930456
"Votu-1500",0.0377901574034116,0.0352597765149258
"Votu-1501",-0.421746308192661,-0.139515372435651
"Votu-1502",0.0408413651093604,0.0424127626352926
"Votu-1503",-0.142986251743455,-0.0335245235993153
"Votu-1504",0.102081909228545,0.137358334672411
"Votu-1505",0.0488380413183802,0.0488659657843641
"Votu-1506",0.0511449497165729,0.0613926464604501
"Votu-1507",0.0418473617351131,0.0456025568183554
"Votu-1508",0.0541123235344838,0.0503031805884856
"Votu-1509",0.0541286514856253,0.0633900107778315
"Votu-1510",0.0564478538068787,0.0645809655873229
"Votu-1511",0.0809959067917378,0.106539051030096
"Votu-1512",0.0483063227286056,0.0401767371894217
"Votu-1513",0.0947718283634343,0.105887097846174
"Votu-1514",-0.334811310289563,-0.101829258245795
"Votu-1515",NA,NA
"Votu-1516",0.0776695819071796,0.0992395009990165
"Votu-1517",0.0467520081861182,0.0548349970767552
"Votu-1518",0.0836867609954252,0.0984185660147233
"Votu-1519",-0.0603003954576263,0.0083666006269072
"Votu-1520",0.0471864046031555,0.0517171129928543
"Votu-1521",-0.116790446159526,0.00524918902264539
"Votu-1522",0.0496558511055555,0.0572335543814433
"Votu-1523",0.0336062727609991,0.0468568161239122
"Votu-1524",0.0557219699454273,0.0685151685257873
"Votu-1525",0.0442511056750016,0.0507386989893164
"Votu-1526",-0.0185093055816186,0.0152218479088345
"Votu-1527",0.0443848968293189,0.0618972166174973
"Votu-1528",0.0369654421871646,0.0526399646608213
"Votu-1529",0.066127775475937,0.0729947148060901
"Votu-1530",0.041393023211849,0.014469894517093
"Votu-1531",0.0576501074676949,0.0650723339931533
"Votu-1532",0.0177577232576267,0.0319393771128493
"Votu-1533",0.0379374737447749,0.0368772618359306
"Votu-1534",NA,NA
"Votu-1535",0.298848095853712,-0.570956126347643
"Votu-1536",0.0825746108604326,-0.0575429829527672
"Votu-1537",0.0402579599478126,0.0400765271858628
"Votu-1538",0.261004129399176,-0.480762030744093
"Votu-1539",0.0180156733487278,-0.342974181909609
"Votu-1540",0.0367860544871401,0.0431613438163384
"Votu-1541",-0.192916806336612,-0.0519980159649961
"Votu-1542",0.077325639042037,0.0987199122605256
"Votu-1543",0.0518069211105286,0.0425404972448022
"Votu-1544",0.102360326839172,0.136089530999258
"Votu-1545",0.0570414674756637,0.0645987607963645
"Votu-1546",0.0415274715973146,0.0555863339564626
"Votu-1547",0.059762939716966,0.0767010224960596
"Votu-1548",0.094307721575333,0.111815763839345
"Votu-1549",0.108651376983398,0.130760249984876
"Votu-1550",0.0349120478242619,0.0451704504802358
"Votu-1551",-0.455814555429675,-0.15348869080032
"Votu-1552",0.0970322388924372,0.127801237340399
"Votu-1553",0.059762939716966,0.0767010224960596
"Votu-1554",-0.166652315773098,-0.0285695508390758
"Votu-1555",-0.1295387541872,0.00332723305647586
"Votu-1556",0.0671315168145198,0.0861575940981672
"Votu-1557",0.08388222801345,0.105905744850584
"Votu-1558",0.0944056577542354,-0.14001827149577
"Votu-1559",0.0391122915991916,0.0391383566149034
"Votu-1560",0.059762939716966,0.0767010224960596
"Votu-1561",0.0390323216221912,0.0331578633415802
"Votu-1562",0.0408115548611784,0.046872749836354
"Votu-1563",0.0456880536894863,0.0315188468689408
"Votu-1564",0.0576178421465189,0.058648050774888
"Votu-1565",0.0766396191858756,0.0858246673557753
"Votu-1566",0.0513360752859488,0.0604299492048591
"Votu-1567",0.0401485868332884,0.0465465749184292
"Votu-1568",0.0440173824019037,0.0614587417096026
"Votu-1569",0.0179648995047393,0.0305895614936846
"Votu-1570",0.0586544889964922,0.0643678363482096
"Votu-1571",0.0301233425019639,0.0321315901355171
"Votu-1572",-0.00071948366129181,0.0253182519876318
"Votu-1573",0.0421688573882557,0.0427808980240593
"Votu-1574",0.117840778049869,0.155309417432539
"Votu-1575",0.0595135761783611,0.0702066093263753
"Votu-1576",0.0903964838627357,0.116521274428063
"Votu-1577",0.0664559794580713,-0.0388367369180279
"Votu-1578",0.0500744426980739,0.053944413667565
"Votu-1579",-0.262594359744259,-0.0826897710007683
"Votu-1580",0.0380608297172817,0.0359021470035497
"Votu-1581",0.0448380120918332,0.0513768490912746
"Votu-1582",0.0444585300636958,0.043172256530855
"Votu-1583",-0.111444828210956,-0.0186358198649263
"Votu-1584",-0.0145761687896834,0.0226721585589363
"Votu-1585",0.0625242171279775,0.0669176101889377
"Votu-1586",0.0992790483247183,0.124431655384254
"Votu-1587",0.0438212977373192,0.0452135999060063
"Votu-1588",0.103971199134464,0.140941814896992
"Votu-1589",0.0316958385182572,0.0438412691632769
"Votu-1590",0.0863280349214982,0.124968360518213
"Votu-1591",0.00256630243312845,0.0250213762510955
"Votu-1592",-0.268446794720096,-0.0825460669634237
"Votu-1593",0.0887845310305966,0.100478233311469
"Votu-1594",0.0375535095973431,0.043975055474678
"Votu-1595",0.064028541655176,0.0721908705136423
"Votu-1596",0.0991182771577883,0.131692843766094
"Votu-1597",0.0286978405904864,0.04028334245852
"Votu-1598",0.0397070989987132,0.0399280103030665
"Votu-1599",0.0410484604399112,0.0418159365469532
"Votu-1600",0.0519948196738352,0.0580898277523549
"Votu-1601",0.042560955364867,0.0519601285212294
"Votu-1602",0.0484637937305501,0.0583192366872176
"Votu-1603",0.0291145442168298,0.0527699454832342
"Votu-1604",-0.126063942712877,-0.0261862077558091
"Votu-1605",0.0692549206337518,0.0842930041322714
"Votu-1606",0.0391122915991916,0.0391383566149034
"Votu-1607",0.0228167043985791,0.0359643447405777
"Votu-1608",-0.211585833711503,-0.0427887522798184
"Votu-1609",0.0885914542220392,0.11649694815046
"Votu-1610",0.0552393686260084,0.0591133757502816
"Votu-1611",0.0411422702594619,0.0423176441831615
"Votu-1612",0.0766753676420797,0.103269852238393
"Votu-1613",0.0379374737447749,0.0368772618359306
"Votu-1614",0.0415164425061162,0.0480424062893456
"Votu-1615",0.0947718283634343,0.105887097846174
"Votu-1616",0.0126436587362425,0.0343460771177025
"Votu-1617",0.0498435103197231,0.068621096973278
"Votu-1618",-0.110704924237246,-0.0164670210146029
"Votu-1619",0.0395483055154485,0.0489841771288864
"Votu-1620",0.0785443870337075,0.109589882026285
"Votu-1621",0.0253178191712187,0.0301296821487977
"Votu-1622",-0.0927037406196874,-0.0148752461140875
"Votu-1623",-0.00477061520771872,0.00979183716569857
"Votu-1624",0.059762939716966,0.0767010224960596
"Votu-1625",0.111036954909109,0.13702446239394
"Votu-1626",0.099665355633873,0.131822610191392
"Votu-1627",0.0726163906096956,0.0946197719490899
"Votu-1628",0.0202947109006881,0.0339387009363375
"Votu-1629",0.0539586840256397,0.0655149166510903
"Votu-1630",-0.43214321103427,-0.146188131745132
"Votu-1631",0.0438286966563032,0.064615130492406
"Votu-1632",0.042255153522669,0.0545922216563029
"Votu-1633",0.0447139733723599,0.0472605760754151
"Votu-1634",0.0296565824714142,0.0318780888541213
"Votu-1635",0.0266344037556914,0.0263017733454602
"Votu-1636",0.0486138134598117,0.0549159483930906
"Votu-1637",0.0612577811920733,0.0788116015393634
"Votu-1638",0.298624319579682,-0.570749085142466
"Votu-1639",0.00281061340819553,0.065627306146746
"Votu-1640",0.0428770478901565,0.0466655126122524
"Votu-1641",0.0450487516729925,0.0483712590642021
"Votu-1642",-0.0134663158556758,-0.159399111219672
"Votu-1643",0.0132924403896546,0.0413011093064471
"Votu-1644",-0.0878510420727582,-0.0122010176012507
"Votu-1645",0.0341232315118061,0.00607507702282789
"Votu-1646",0.0227523417215663,0.0326908967304575
"Votu-1647",0.0805798621828254,0.106832733434231
"Votu-1648",0.0493782509507288,0.0500913370886827
"Votu-1649",0.0323568873386697,0.0360894943338695
"Votu-1650",0.0478283219920352,0.0498443537226461
"Votu-1651",0.0474720737382728,0.0451658402497022
"Votu-1652",0.0673587820108077,0.086782489168801
"Votu-1653",0.0380643277387778,0.0359104486497192
"Votu-1654",0.0424685812957613,0.0490122574614346
"Votu-1655",NA,NA
"Votu-1656",0.0585904471507535,0.0702113537760089
"Votu-1657",0.0438232110370157,0.0452218584589658
"Votu-1658",0.0450154949489728,0.0469571073302068
"Votu-1659",0.0438280023226763,0.0452296054310955
"Votu-1660",NA,NA
"Votu-1661",0.0772916565865374,0.106045119515504
"Votu-1662",0.0557762784937436,0.0596159935819852
"Votu-1663",0.0469433369984579,0.0447347417482954
"Votu-1664",0.0379374737447749,0.0368772618359306
"Votu-1665",0.0483884296460671,0.0516757202980051
"Votu-1666",0.0294910916354331,0.0352333776344074
"Votu-1667",0.0537965947469506,0.0604837463054873
"Votu-1668",0.0219090087593471,0.0329601991226105
"Votu-1669",0.0375410510093383,0.0484375993974575
"Votu-1670",-0.074902259963445,0.00601501742285571
"Votu-1671",0.0299577261886466,0.0366951435824727
"Votu-1672",-0.0311755814879058,0.00726873580554822
"Votu-1673",0.0702216979668523,0.0829450767448544
"Votu-1674",0.0420549550932558,0.0426734600046909
"Votu-1675",0.0165799289943122,0.0328303075823802
"Votu-1676",0.0561742534312441,0.082000249978047
"Votu-1677",0.0421433847681603,0.0462540955693066
"Votu-1678",0.0110786605722102,0.022261330629131
"Votu-1679",0.0254114135878607,0.0405848360377329
"Votu-1680",0.0694110398170306,0.076102396062636
"Votu-1681",-0.193280717755426,-8.49959591617363e-05
"Votu-1682",0.08003486556071,0.113374203075854
"Votu-1683",0.0383169071698735,0.0445570568049571
"Votu-1684",0.308090654751705,-0.589847033976433
"Votu-1685",0.025742347435301,0.0263350879981984
"Votu-1686",0.0600727659401902,-0.0347621431805871
"Votu-1687",0.0326073468637603,0.0382781959177661
"Votu-1688",0.0470354228796506,0.0563837606207945
"Votu-1689",0.0647937090272435,0.0805001493650553
"Votu-1690",0.00989084929815174,0.0219490073197607
"Votu-1691",0.0686880512622393,0.0889546683446768
"Votu-1692",0.0439683664242662,0.0432028902954293
"Votu-1693",0.101032894968203,0.134784537251774
"Votu-1694",0.0182431819293142,0.0729733016979851
"Votu-1695",0.0489825812340608,0.0584623572137522
"Votu-1696",0.055489467574183,0.0724792354846388
"Votu-1697",0.0124160947671511,0.0210433499884037
"Votu-1698",0.0790951083489943,0.0894562817896965
"Votu-1699",-0.124800247035759,-0.0233883627135531
"Votu-1700",-0.0492942467392459,-0.0187798657426799
"Votu-1701",0.0656997334713607,0.0810904082768939
"Votu-1702",-0.0581346249864246,0.00301095363139868
"Votu-1703",-0.0793484952166824,-0.00394258703067053
"Votu-1704",0.0458958227072927,0.050352405760335
"Votu-1705",0.113849580076682,0.150264642576147
"Votu-1706",0.0480400402289604,0.0526820876800706
"Votu-1707",0.0551499752108179,0.0589878285294015
"Votu-1708",0.0841821293438688,0.114073946309227
"Votu-1709",0.0809825281577534,0.103999798605303
"Votu-1710",0.0649082219337699,0.0717901834357258
"Votu-1711",0.0526078240212391,0.0588626305854387
"Votu-1712",-0.0908901913616986,-0.0129871358506305
"Votu-1713",0.0428945114696747,0.0420603225537967
"Votu-1714",0.0943553671942527,0.105379927044815
"Votu-1715",0.113541873822136,-0.0532789516126992
"Votu-1716",-0.131600060781782,0.00253408511774484
"Votu-1717",0.0593917751975876,0.0855687023878382
"Votu-1718",0.0788653665435476,0.0950932033917273
"Votu-1719",0.298381154563523,-0.571042314044906
"Votu-1720",0.101630223433714,0.135513450976164
"Votu-1721",0.0539629632652927,0.0632159718797033
"Votu-1722",0.0399032490700674,0.0402892342351328
"Votu-1723",0.0826206903162938,0.10772469587621
"Votu-1724",-0.418736674695351,-0.157380740852334
"Votu-1725",0.00975190820422302,0.0407099731862403
"Votu-1726",0.0701053830028778,-0.059489041844777
"Votu-1727",NA,NA
"Votu-1728",0.00588998806740148,0.0291909646794432
"Votu-1729",0.0351647457804928,0.0435080188110916
"Votu-1730",0.0390253695210098,0.0450971764564347
"Votu-1731",0.103444887926976,0.138473613717497
"Votu-1732",0.0602997338231616,0.0771485349375178
"Votu-1733",0.0185510751272347,0.0319303063596842
"Votu-1734",0.0391122915991916,0.0391383566149034
"Votu-1735",0.0358554790679042,0.0521674416560128
"Votu-1736",0.103543978702079,0.13973201305276
"Votu-1737",0.0127789176817772,0.0375346383744312
"Votu-1738",0.0505544487401238,0.0642353556536895
"Votu-1739",0.0848245899677851,0.100899616434339
"Votu-1740",-0.134737418026235,-0.00713427920594971
"Votu-1741",0.0294075820674681,0.0743920250648682
"Votu-1742",NA,NA
"Votu-1743",0.0376224654339496,0.0473984305829801
"Votu-1744",-0.0903702826882922,-0.00239651937812116
"Votu-1745",0.0312704288944522,0.0332393432474465
"Votu-1746",0.099604929049306,0.131957536089605
"Votu-1747",0.0709984921011151,0.0698674263871917
"Votu-1748",0.0461939011480646,0.0529115233955584
"Votu-1749",0.0357277114463711,0.0480333572993805
"Votu-1750",0.0815083434848116,0.10743378110756
"Votu-1751",0.0893655176080133,0.106909839954026
"Votu-1752",0.0408115548611784,0.046872749836354
"Votu-1753",0.025742347435301,0.0263350879981984
"Votu-1754",0.0440259096825504,0.0130073389307205
"Votu-1755",0.0278789656581479,0.0274350389173241
"Votu-1756",0.0368024961204104,0.0356702169194374
"Votu-1757",0.044707046591652,0.0455538820272937
"Votu-1758",0.0125795939338011,0.0211790012574844
"Votu-1759",0.0495078417234135,0.0505689659548034
"Votu-1760",NA,NA
"Votu-1761",0.113203601974562,0.135753781344376
"Votu-1762",0.0771636332473878,0.0970319033932787
"Votu-1763",0.0912217437841602,0.117783229219783
"Votu-1764",0.0484688346996827,0.048256296242401
"Votu-1765",-0.15144732990183,-0.0227712730122364
"Votu-1766",0.0856229266170277,0.107034341105124
"Votu-1767",0.0310399113251293,0.0342274883179664
"Votu-1768",0.0224357205065923,0.0344866170310531
"Votu-1769",0.0762030710539757,0.0936636180554122
"Votu-1770",0.0310359112999423,0.0338100504041006
"Votu-1771",0.0632353125743733,0.0852308084054142
"Votu-1772",0.0868893144250495,0.111458810242528
"Votu-1773",0.0584577280247437,0.0732819470576458
"Votu-1774",0.0423899057307474,0.0444667567628558
"Votu-1775",0.0837573976307996,0.113647948880788
"Votu-1776",0.0481762519273907,0.0565014283023414
"Votu-1777",0.0455853886869032,0.0581587013008817
"Votu-1778",0.0342075208773983,0.0351509698143258
"Votu-1779",0.0546871453082388,0.0779457303774349
"Votu-1780",0.0514866507021258,0.052646681884597
"Votu-1781",0.0596391480896088,0.0763334709641346
"Votu-1782",0.0654917241331175,0.0786129454284499
"Votu-1783",0.0443276775572373,0.0124116288603579
"Votu-1784",0.0683837302948063,0.074527889996615
"Votu-1785",0.0471950398445437,0.0552432294091611
"Votu-1786",0.0317164561302308,0.0351521550520312
"Votu-1787",NA,NA
"Votu-1788",0.0568440672608917,0.0649379231055667
"Votu-1789",0.0526212916894957,0.0567361728419179
"Votu-1790",0.103664936189382,0.139319318131111
"Votu-1791",0.0483175601635102,0.0478912539024031
"Votu-1792",0.102019632178322,0.133202386056615
"Votu-1793",0.0517136863291082,0.0616939953463311
"Votu-1794",0.0313114940663015,0.0365517822116888
"Votu-1795",0.0577664018910612,0.0700327061647176
"Votu-1796",0.0764182519268225,0.0988494547217646
"Votu-1797",0.0817516960558249,0.105096624248622
"Votu-1798",0.043822956314285,0.0452214466008477
"Votu-1799",0.0445008688904868,0.048708556489594
"Votu-1800",0.0755895851826216,-0.0230547475525444
"Votu-1801",0.0504241672767077,0.0586691849046075
"Votu-1802",0.104692057565394,0.143273157606008
"Votu-1803",-0.147692694897296,-0.0566644307495778
"Votu-1804",0.0926111973790452,0.124686198176687
"Votu-1805",NA,NA
"Votu-1806",0.059762939716966,0.0767010224960596
"Votu-1807",0.0579985770102594,0.0727749733849084
"Votu-1808",0.0367554829847594,0.036295815391624
"Votu-1809",NA,NA
"Votu-1810",-0.131534185862124,-0.0146571404337173
"Votu-1811",0.0676780811796107,0.0835019167339987
"Votu-1812",0.084457265506175,0.101687534038348
"Votu-1813",0.038327486494773,0.011251495875061
"Votu-1814",0.00923949104258324,0.0181125258364401
"Votu-1815",0.0374511226979582,0.0477651095684549
"Votu-1816",0.0424524601987692,0.043509174767946
"Votu-1817",-0.00721192162056664,0.0187773501955906
"Votu-1818",0.0407357152585965,0.0464011149680716
"Votu-1819",0.0464867356566046,0.0532424566718868
"Votu-1820",-0.149405611671059,-0.0252908790049863
"Votu-1821",-0.0399948644680905,0.00396447868891745
"Votu-1822",0.0556599367291796,0.0716678984598922
"Votu-1823",-0.00724738045005077,0.0287267018793247
"Votu-1824",0.0408115548611784,0.046872749836354
"Votu-1825",0.073523985164241,0.0901970965920536
"Votu-1826",0.0452061440017405,0.0327018993762271
"Votu-1827",-0.313026088040326,-0.0922932687794993
"Votu-1828",0.0785658270325994,0.100593443532182
"Votu-1829",0.074105308285567,0.087989224557518
"Votu-1830",0.0339011133272442,0.0443975490829064
"Votu-1831",0.0247098683607162,0.0258416885953865
"Votu-1832",-0.191380635687862,-0.0473556824863658
"Votu-1833",-0.30966744559151,-0.0959408991597886
"Votu-1834",0.11331123332978,0.137955867679836
"Votu-1835",0.0172097875406708,0.0231058708497199
"Votu-1836",0.0402979107607068,0.0460673402622793
"Votu-1837",NA,NA
"Votu-1838",0.0597805687597858,0.0759214877626273
"Votu-1839",0.0744554590502965,-0.209994291984096
"Votu-1840",0.0208173755791836,0.0342606525896505
"Votu-1841",-0.123272762732254,0.005497823135927
"Votu-1842",0.0832875611366278,0.0994860475755296
"Votu-1843",0.079733986677797,0.101898478184425
"Votu-1844",0.104049948344803,0.139192651384132
"Votu-1845",0.0564269239006575,0.0702961414859442
"Votu-1846",0.0888051611945724,0.115277547845041
"Votu-1847",0.0525327619162275,0.065846231842493
"Votu-1848",0.0448926908321011,0.0505574152923354
"Votu-1849",0.0664248163026316,0.0852189557822546
"Votu-1850",0.090477003569086,0.117166956515027
"Votu-1851",0.0315367626780627,0.0411065090078331
"Votu-1852",0.0487630698206189,0.0485801937292334
"Votu-1853",0.0516239374709428,0.0517302866861022
"Votu-1854",-0.0767108658357305,-0.0024413516715994
"Votu-1855",0.0322116991521781,0.0346297043255381
"Votu-1856",0.044563873400302,0.0484803426148172
"Votu-1857",0.00936465189502679,0.052949096260903
"Votu-1858",0.0476048472609018,0.0544665842796656
"Votu-1859",0.0947718283634343,0.105887097846174
"Votu-1860",-0.15333851404722,-0.0268278565161052
"Votu-1861",0.0561059759287964,0.0642548914539196
"Votu-1862",0.0098763279367557,0.00696007268690255
"Votu-1863",NA,NA
"Votu-1864",0.0841756704515576,0.109818628508341
"Votu-1865",0.0393648192286732,0.0454983914645937
"Votu-1866",0.0433255226688304,0.0934703291990475
"Votu-1867",0.0919442046933532,0.121598259209781
"Votu-1868",0.0197166956514935,0.0326846160381332
"Votu-1869",0.0220180076314227,0.0297724166597028
"Votu-1870",0.0361683423035916,0.0398831232283487
"Votu-1871",-0.178271820941325,-0.0472859794455091
"Votu-1872",NA,NA
"Votu-1873",0.0577523662249484,0.071248597856007
"Votu-1874",0.0351383963811379,0.0355169120006846
"Votu-1875",-0.00897990816175281,0.0103923483586605
"Votu-1876",0.0665967087595561,0.0843623525136455
"Votu-1877",0.0645929206338671,0.0760565317450186
"Votu-1878",0.0397682637748746,0.0403475294214099
"Votu-1879",-0.100777487272785,0.0153577983387448
"Votu-1880",0.0649048116035639,0.0882258851378844
"Votu-1881",0.0437295845187116,0.045084364297967
"Votu-1882",0.0408115548611784,0.046872749836354
"Votu-1883",-0.101295405171748,-0.0166932127654209
"Votu-1884",0.0806882192041208,0.0964000755415762
"Votu-1885",NA,NA
"Votu-1886",0.0305856970943322,0.0338761648145398
"Votu-1887",-0.25188994929081,-0.0755496213165498
"Votu-1888",0.0131189045118827,0.0295747466519725
"Votu-1889",-0.122223155758699,-0.0144643501163136
"Votu-1890",0.0871634260357482,0.0977217427111184
"Votu-1891",0.046075381332604,0.0466405788993588
"Votu-1892",0.0611260560996615,0.0740205475198999
"Votu-1893",-0.270059864917335,-0.0841635215487897
"Votu-1894",-0.130518486867053,0.00301221784453658
"Votu-1895",0.053409205659447,0.0645945853442839
"Votu-1896",-0.0522841217576341,0.0140044203751793
"Votu-1897",0.0307959626329358,0.0300545251743824
"Votu-1898",-0.161204257183451,-0.164203499450119
"Votu-1899",-0.0777803899311769,-0.00912499738860362
"Votu-1900",-0.143467362720333,-0.0330220654718927
"Votu-1901",-0.0445433689974712,0.00350819821128635
"Votu-1902",0.0314790291726643,0.0447241041324695
"Votu-1903",0.0618333714966274,0.0748626308979385
"Votu-1904",-0.431094723182342,-0.158810871134395
"Votu-1905",0.0854243851885673,0.112963579615045
"Votu-1906",0.0690938434060527,0.0797963085094184
"Votu-1907",0.0301160230314178,0.0263370059828715
"Votu-1908",0.0215994401635359,0.0411349342031893
"Votu-1909",0.0447068461461806,0.0509203363891873
"Votu-1910",0.118283087875732,0.155814260832653
"Votu-1911",0.0625156298765646,0.0724486448390783
"Votu-1912",0.0520449023957936,0.0623215410383667
"Votu-1913",0.0407679828610114,0.0421206048317739
"Votu-1914",0.0786160653453291,0.101578182438672
"Votu-1915",NA,NA
"Votu-1916",0.0394602775629116,0.0441375227333918
"Votu-1917",0.0393441749523955,0.0453402282971048
"Votu-1918",0.017991059955898,0.0327353830776179
"Votu-1919",-0.0628066647659885,0.0159168642768787
"Votu-1920",0.050703332868709,0.0660449683929384
"Votu-1921",0.0482205741804404,0.0444636043687173
"Votu-1922",0.0780170719580049,0.10751230449555
"Votu-1923",0.0391122915991916,0.0391383566149034
"Votu-1924",0.0668143679192471,0.0837412699122086
"Votu-1925",0.0521064559647717,0.0582196476400877
"Votu-1926",0.0514103788148149,0.0529655894319999
"Votu-1927",0.0750658559972094,0.0911310565037316
"Votu-1928",0.0307336338129764,0.0527443365256035
"Votu-1929",0.0511141084036462,0.0589300727698335
"Votu-1930",0.0533447530760344,0.0618733105882573
"Votu-1931",0.0337720207247208,0.0651593638341115
"Votu-1932",0.0355176647743166,0.0328189215474368
"Votu-1933",0.0391122915991916,0.0391383566149034
"Votu-1934",0.0721123168800631,0.0957613733986596
"Votu-1935",0.0941225641663988,0.00845943637221755
"Votu-1936",NA,NA
"Votu-1937",0.0451162503246911,0.0473968004014103
"Votu-1938",-0.0523223552878296,-0.00698611611263996
"Votu-1939",0.05777563703046,0.0686853683429832
"Votu-1940",0.0383581570842724,0.0445885050383782
"Votu-1941",0.0507042731749389,0.0592373107344288
"Votu-1942",-0.20640185498614,-0.0550556677692557
"Votu-1943",0.044707046591652,0.0455538820272937
"Votu-1944",-0.346547764450302,-0.123918992997424
"Votu-1945",0.012997559111897,0.0268100572326925
"Votu-1946",0.0287526657821184,0.0531500946287138
"Votu-1947",-0.0661667538249595,0.0123027494889119
"Votu-1948",0.0178343924063783,0.0321201715474385
"Votu-1949",0.0449753414495601,0.0524577145106436
"Votu-1950",0.0487008694124448,0.0576807844539003
"Votu-1951",0.0470763788034102,0.048493813141973
"Votu-1952",0.0504241672767077,0.0586691849046075
"Votu-1953",0.0129169218990679,0.0282282752954758
"Votu-1954",0.085932054538036,0.102330755980061
"Votu-1955",0.0868863853562206,0.103855765436512
"Votu-1956",0.00343746726223786,0.0431262165565589
"Votu-1957",0.0379374737447749,0.0368772618359306
"Votu-1958",0.0376500449516976,0.0474627920182516
"Votu-1959",0.0733598441952393,0.0921064246001431
"Votu-1960",0.100071701489427,0.133244190477535
"Votu-1961",0.0301695906706516,0.0461962880765867
"Votu-1962",0.043984908248577,0.0512690453740273
