"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127"
"Early-19",-0.209357759427315,-0.0546762640241081,-0.0257638037265338,0.0828762823799105,0.151426860979826,-0.0506741838494045,-0.232099476852009,0.428947342304032,0.0358015608557751,-0.0827061286980489,-0.0699717099625003,-0.124745504339539,0.0647398737986083,0.0178419653325565,-0.0140531113598282,0.0581605337844042,-0.0228926791232955,0.0155163995822342,0.0209603036340009,0.0168857806448727,-0.0742509174654601,-0.0182692155087091,0.0183555738759145,0.0504962870697794,-0.0737807855613185,-0.0691311803890722,0.0173850034728831,0.036085507606916,0.0334774195263842,-0.0447424149057415,0.0669981303918755,0.0420684289836067,0.0177212265051413,-0.0376115361198705,0.0330395177951874,-0.0310539124857158,-0.0114159813791218,-0.00374875612136443,0.0142813491695501,0.00971037026415497,-0.0254903995029593,0.00342262596759562,0.00608525168763128,0.00902070916327276,0.00598394425657602,0.00216603565607592,-0.0026554431432022,0.00745450726912771,-0.00423784052922288,-0.0115465721727765,-0.00270397666490708,0.0106404774177074,-0.016123802455407,-0.00323370189713801,0.0105244369058602,-0.00895279800274593,0.0217737570460866,0.00800451841482349,0.027410128261798,0.0110137155150053,0.0191260523477202,-0.0403337138912051,-0.00217918655082504,0.0247823503767355,-0.0262459874494039,-0.00847528996736943,0.0116772512717985,0.00825380914227596,-0.00640094720203444,0.0111538840453762,-0.0108201678227395,0.0138610498351142,-0.0103921084705526,0.00995303659942258,-0.00742980993453614,-0.00527054246612254,-0.0296327528264818,0.0475855426950911,-0.00883944889598155,-0.0160811352520735,-0.0121842045967239,0.00304648846392856,0.000753911655306821,0.00220222846533996,0.0125510237143639,-0.0104803193519554,-0.0198081221419388,0.00922670352115488,-0.00814442600575181,-0.00834110944045717,-0.0316492290037631,-0.0402411398965336,0.053265120578025,0.0192615229126494,0.00199320713815259,-0.0196578410931964,-0.0421693047367921,0.16257933257353,0.0202847141804634,-0.0148672075942562,0.00607230984086068,0.0937749550468889,0.023523028371044,0.00709448304304051,0.0354179258639707,0.0187532732253966,-0.0412129145337475,-0.00728072416092246,0.0329512020323703,-0.0399780986048484,0.0096172046211565,0.0106307521331394,-0.078797005202479,0.0212436910084505,0.00677688943534903,0.0041606086954241,0.00416403656844194,-0.00685866803255459,0.00255669532052954,-0.00284152662442082,0.00511777682912432,0.00688666400539893,0.00624620349405695,-0.000178289366013109,-0.000562301593892707,-0.00146587353894,-6.3936972825451e-05
"Early-20",-0.399764084702822,-0.13178138743811,-0.0400420487968374,-0.0629793591521773,-0.046348845007921,0.0462473987074421,0.00584518806813519,0.0432967211855282,0.00904565038556865,0.0179489593237402,-0.016438830139842,0.0416790754560532,-0.0732374649851802,-0.00832473525896353,-0.0232820770155352,-0.0126688389720157,-0.00840066302467824,0.00290475403017819,-0.0168064324901414,0.00656301141196485,0.0389826596190866,-0.0113366159757195,0.00188454866039288,-0.0161660583555318,-0.019654140138336,-0.0160276879395594,0.0291227544920365,-0.0453808764242369,-0.0294262686612804,0.0609775345257365,0.00134191410168653,0.0188787445896453,-0.0796458410376648,0.017468899200791,0.063716902196765,0.0220474675222236,-0.0213838995246113,-0.00871581119537953,0.0229484127618054,-0.0462117750282378,0.038342987425977,-0.0318275824509342,0.0168984051398083,-0.0144927866397811,-0.0271551228926588,-0.0203445776414546,-0.0206988985368276,-0.0126471632871322,-0.00467836506961938,-0.022485639391272,-0.0199732236197304,-0.0315435459802024,0.0727996364021068,-0.020092744477455,-0.0276607971758701,0.0355879902677338,-0.0149222906607101,-0.00355359647999092,-0.00458504017773427,-0.0378160618240449,-0.0277155257681139,-0.0118855611469665,-0.0106689914579998,-0.0223989484974288,-0.00316389438429557,-0.00525771941489261,-0.0921349120976643,-0.10323695284742,0.110032068469623,0.100355836223172,-0.00994097561120819,-0.0715649433384714,-0.00323552697126648,-0.0504570669414592,-0.0652730721998479,0.0576931974518134,0.210529248243894,-0.264755158102525,-0.0150315423283812,0.053104994876852,0.0523053090310393,-0.0128164702604229,0.0468576091028894,-0.021722819535588,0.021961526817274,0.00124670091406842,0.0628750049608649,-0.114147216395,0.00614932411642957,-0.0245435728338414,0.0732712392010961,-0.019570439783759,0.0501421097282631,0.0190702900984507,-0.0064873701803508,-0.000385545891338076,-0.004180790271778,-0.0226869589381375,-0.0190640052987639,-0.0183950527351732,-0.00478273215024617,-0.0602875258016708,-0.0273879106467727,0.000568144851641976,0.00216342426084906,0.00850786813793141,-0.0140776718953416,4.17023726501563e-05,0.00796176000383608,-0.0201014539268136,0.00752512822919846,0.015636612116829,-0.0407913814244513,0.0123931415575941,-0.000819314208018902,0.00590719721535521,0.00160393305818666,0.000240206478855009,0.00611830324239302,8.48398983319352e-05,0.0025462211912823,-0.00252436445058376,0.00754384934137832,-0.00137139025059047,-0.000250349053130792,0.000385999938143393,-6.62128613774102e-05
"Early-21",0.0947718283634343,0.105887097846174,-0.0709020047490084,0.0287180979861157,-0.187661085049285,0.125603987963131,-0.0501836837148563,-0.00267565875149303,0.169494253745598,0.0361471245525801,-0.0494026047254487,-0.117547293725476,-0.0888489282919999,-0.0473290601452574,0.0494059308098557,-0.0569078102364709,0.050613771219054,0.030328475494706,0.00379036568291873,-0.0264837136982573,-0.0624911608230446,0.0432414635825167,-0.0426192227517958,-0.0781291300453135,-0.0490056126977797,-0.0176789595265513,0.173386059438597,0.0320221291031695,0.0537500979162281,0.173817966213265,0.0924309847241065,-0.155766960112739,0.00445222903379094,0.0583627352376055,-0.0440898172134882,-0.1954599660083,0.125038143527152,0.00508300051511499,0.0572987651944362,-0.0194028545857225,-0.0470798648802672,-0.0301497433993779,0.000262759692341835,0.00638608104266508,0.0310029967100135,0.0338462331164855,-0.0186094833588754,0.0422439883779735,0.0489345408391561,0.0688578221896559,-0.0291106422713888,0.0108522858488267,0.0437396367370055,0.00558781371090799,0.0133301542345146,0.0494945345324164,0.0122017896038628,-0.00937046413418609,0.0453407123543522,0.00617214360433048,-0.037597394247391,0.00019559087852181,-0.014743952373466,0.0179227642307719,0.0437921546431518,0.0178871406198803,-0.011279838660136,0.0421653478726479,-0.0405722419106684,0.0552515256316598,0.049685547026872,0.00748400897869332,0.0143903874158236,0.00754374892197249,0.0477317686049957,0.0735259824080495,-0.0858238559005197,-0.0550386436258457,0.010754726631607,-0.0040749926824641,0.0740084394745638,0.00669445577099479,0.0413675254512172,0.107754688487523,0.109425239611164,0.20117411096179,-0.13480084357811,-0.0313226923951573,-0.0218323501261083,0.00537281261017186,0.00741618484682474,0.00312426807431112,0.0144345084200687,0.00448321216420541,0.0014776583877303,-0.0384222264231931,-0.00335591696718622,-0.0196171184906192,-0.0418039286261505,-0.0554197574137039,0.0221525812205507,0.027064904972267,0.000399556304482453,0.00125592546482691,-0.0165734487842211,0.00707791515549301,-0.00290323674608667,0.00276263086705291,-0.0145763833521738,-0.000849681198538797,0.000580794879329457,0.000291233783348298,0.00220999842350945,0.00227073027109884,0.00231056546817904,0.00562521215574426,0.000278199762072954,-0.000215525942836662,0.000597083781223356,0.00026405726669489,-0.000288652327743694,-0.00065458906921691,-0.000425877944233289,-0.000313710140509109,9.35566418867063e-05,-6.25747744710306e-05,-1.04530357466604e-05
"Early-22",-0.478256066255369,-0.219559487403725,-0.0604408263597969,-0.137307836358373,-0.14224990397206,0.101026685223125,0.105941001258043,-0.152975055717628,-0.0152924229379844,0.0615570599809614,0.0211425153845513,0.0177841932834056,0.0338633957548588,0.0249667860211689,-0.0108491358871326,0.00180866966805615,0.0067020059455238,0.0171885739828155,0.0171685363443409,0.00163445901570598,-0.067397839631551,0.00847308268948738,0.00512193725854562,-0.00636646779642754,-0.0397695698848973,-0.0324298260458629,-0.0155834883258252,0.0913381255822349,0.0567735391590623,-0.0732556403514801,0.0459292051452073,0.0137648524718277,0.0315800951014788,-0.0434427267993709,-0.0316458284159065,-0.0152189599171324,0.0235806475530311,-0.000944210737947655,-0.000358257729924096,0.0328927913194615,-0.02586639951191,0.0128140788765749,-0.0118009053990391,0.00775204481499197,0.00568806456980593,0.00459650443589586,0.00989661084699917,-0.00155450538224517,0.01248248415087,0.00804577678224586,0.00374142483985959,0.0110364791111969,-0.0375253068251786,0.00214418270675841,-0.00204800392997847,-0.0175673091423861,0.00698851720211011,0.000622737095667568,0.00696533808508615,0.0132517092633802,0.00544898326025635,0.0181503565741151,0.00722847761575696,-0.00176849013930373,0.00161157307448416,-0.00144496984891922,0.0128109816073644,0.00557228427021901,-0.011752586302666,-0.0101906129709706,0.0152471625821492,0.0197833589310716,-0.0100779548525808,0.0188630260451522,0.0105164792310139,-0.0012543033542823,-0.0185333969782934,0.0117412910535539,-0.00387183129315908,-0.000403017037752089,0.000182795425806963,-0.0176526465163126,-0.00324399706123657,0.00400243192839675,0.0247665231042567,-0.0197104544096348,-0.00188202989507705,-0.0215662519995963,0.0115547742919405,0.0222273827048644,0.0271568153650734,-0.00286807916868113,-0.0110814881093724,0.0025833014708192,0.00333768070067674,-0.00468356147608153,0.00332476535587847,-0.019184273590804,-0.02392970182225,-0.00579787300913932,-0.0272452452575387,-0.0160023324556792,-0.00815502190303431,-0.00584511780953367,0.0150279860921952,-0.119679389478784,-0.0855297454081183,0.0232281506329587,-0.00630875640767485,-0.0359730916460338,-0.00475604607207554,-0.0643895529819567,-0.00116648297981234,-0.0244404524526154,0.0316706289208391,-0.0138723090779053,0.000191119177198016,-0.00684552011506433,0.011874638527447,-0.00317163931164528,-0.00515533736748715,0.0135269940515881,0.0055464926026309,-0.00193365993482458,-0.0005746168801746,-0.00570490545836399,-5.54055534367048e-05
"Early-23",0.0434635748818568,0.0504940595971569,-0.0204208168898355,0.0340779645095596,0.00298679485052187,-0.0108251041586686,0.0538853988782743,-0.00306857666848051,-0.0441621425236322,0.0240867539148638,0.0134945407554549,-0.00994847840760347,-0.00791170309145782,-0.0588389006384219,-0.010542706646283,0.00154166926579197,-0.130268139222858,-0.0259530481454281,-0.00813727129545985,-0.0290657231606213,-0.0232353093019238,-0.00690423892484303,0.132886789974303,0.0752150612421526,-0.01217895407222,0.0493223413266955,0.0216315421737591,0.113166327462471,-0.033785585211664,0.0553015278742832,-0.045212463120135,0.00778501054359507,-0.0239960008964878,0.0400850198801722,-0.102744474829547,0.0310022532586263,-0.0701493889525389,-0.00622309967534098,0.181964987680683,-0.098545353451316,-0.134269347522507,-0.0700841005337093,0.127280982152172,0.0370557341703846,0.096455700368623,0.0656654552174515,-0.0260118014937239,0.0387762774318679,-0.0784678984506848,-0.0360104405981767,-0.127282698720617,-0.00643641225432658,-0.0756045114693528,0.0112644697031465,0.00469775052646095,-0.0237651422771809,0.0359338182510081,-0.0518673607878932,-0.0230866095466213,-0.149193972956594,0.0546146701047434,-0.0375278741016054,0.332802334644456,-0.329263820209276,-0.0628240206656552,0.0514167655789383,-0.033349541012482,0.0256276557784843,-0.00679873721324081,-0.0223532039314274,-0.0215283620166188,0.00304064686193361,0.00781680067481683,0.0157768852334864,-0.0394858872688515,-0.00582669285989066,0.0105642766371006,0.0202700661013917,0.0377066593874981,-0.00504672257552772,-0.0152785117581244,0.00994446604830729,0.0037373533952192,-0.00585722262432837,0.000548076571593968,0.0156096034431983,-0.0119897278402972,-0.00308977789347504,-0.00104337207299144,-0.00631615414218213,0.00466944002087591,-0.00239123454307243,0.0038185899068009,-0.00886574754477615,0.00531304095397419,-0.00789323437418605,0.00117688706853015,-0.00349714505897568,-0.0138364421903099,0.00198969205284366,0.00198677954512785,-0.00225614407524423,0.0147443746155538,-0.00666749870913316,-0.00443585130026421,0.000756020127110888,-0.00495717133094574,-0.00135958470491172,0.00331964557433443,0.00369494654129087,-2.90209276625555e-05,0.00152055630685216,-0.00264450365434726,-0.000862874671353446,0.00210410681830728,0.000223717484958283,0.000285922602157037,-0.000476020533175076,0.000257175715013051,-0.0001770164506105,0.00038218847520064,0.000264439603493619,-0.000271053553811011,0.000515591360243136,4.82717209573719e-05,0.000151497703745725,1.74799233817289e-05
"Early-24",0.00189102085149031,0.0892903281127575,0.670358017075956,-0.0796453162412166,-0.0467709778782184,0.0490493884481718,-0.0752464393115679,-0.0271779394439737,-0.0108005327083865,-0.00158928687879517,-0.00301765005446599,0.00112591233660815,0.00918747359226864,-0.000213724437381444,-0.00556479331682699,-0.00231682879375888,0.00180781934351593,-0.00258755248666061,-0.00550427209503018,-0.0120577202560982,-0.00780505561507864,-0.00631559515955527,0.00629709061305111,0.00537625638507614,-0.00887091607931795,-0.00174960249572153,-0.00477718652840498,0.0126782470904053,0.0038524807322619,-0.00423176627330556,0.00821760864175968,-0.00683772442900614,-0.00263416075625461,-0.00450569383801338,-0.00795714079331281,0.000595486176732142,-0.00352748434322944,0.000139481519887438,-0.00156405724079514,0.00519464526919769,-0.00225754671592634,-0.0001433094155704,0.000657075318516954,0.00105654707998522,-0.0017906821444159,4.09493423212099e-06,-0.000764835172800896,-3.16657691017503e-05,0.00220507727488659,0.00162684945021494,0.00237839806488007,-0.000420508203051853,-0.00057361348782904,0.000748360229899877,0.000862393167009549,-0.000554297512780115,-0.00300733931291474,0.00163760996455893,-0.00153225538297901,2.24418587848587e-05,-0.000415268847626063,0.00805619476770771,0.000636685455303088,0.00140763412759476,-0.000319550308114383,-0.000386243011968085,0.00141333786401882,-0.00266750385023144,-0.00284988579293835,0.00230009036220466,-0.00288483021265234,-0.00441555922078609,0.00022755340124738,0.00726885889848564,-0.000692402905636648,-0.00203293617932652,0.0030340919949738,-0.0019611439588255,-0.00184165804186194,0.00127843975716275,0.00298173072964086,-0.00786052316942499,-0.0105777210611793,0.00764018623562631,0.0013223196640211,0.001147672898576,0.00152158347224008,-0.000760581444749608,0.00391386227490458,-0.00493350868581343,-0.00348988076994631,0.00342343675258189,0.00919075976355972,0.00246972581806316,0.00359116287953071,-0.00341231532235126,-0.000546586710360156,0.00582592485881772,0.00335100301524222,0.00221171427227028,-0.00269254339153753,-0.0106199696714595,0.00129240452602797,0.00597135169451786,-0.0264676488341859,0.00179234787800291,-0.000380371664681681,0.00143711300994076,-0.00363258788471086,-0.00721461724287529,-0.00610936535116529,-0.00535571125570599,-0.00763720411983903,-0.00899989953135789,-0.000845567001424997,0.00107351738728539,-0.00188607642241489,-0.00060698515030625,-0.0112102180004016,-0.00114907638681699,-0.00420596443917473,0.00691333615310154,0.00279395915437985,0.00669585718239224,-0.000338295882695569,-0.00155080272136948,0.000920492047228714
"Early-25",0.0393510422139904,0.0337943066358082,-0.00558256486925082,0.0463586394995339,0.0243695063734579,-0.0264259583226775,0.0115767322185582,-0.00609019540436197,-0.0925589589323934,0.0886060372039372,0.164804273654715,-0.0867091872890922,-0.271272257590397,0.566351923231875,0.158265685592148,0.0587789854835403,-0.0774774020424786,-0.0293830023209614,0.0143717851054998,-0.0331296296092266,-0.0175461084729,-0.0623652262990846,0.0253115767532706,0.0121320216087133,-0.0467546327979614,0.00165995788119256,-0.0118942940611652,-0.00117558581076742,-0.00764956414482411,0.0215213925020758,-0.00616842849691949,-0.0245784620712414,0.0188463136089976,0.0169302075844961,0.00993989596520891,-0.00430512625845341,-0.025056118037514,-0.00700032433403901,-0.000942410066085788,0.00828768347201637,0.000951539988602054,0.0026750853992599,-0.00500013097308785,-0.00171547187480227,0.000935312949181828,0.00246271380842107,-0.00224982827358383,0.00797681971586289,0.00719468973259598,0.0058223701254675,0.000959692557278947,-0.00344048587919002,0.00504384245842921,0.000242654426511857,0.00167860586283199,-0.00494340262692773,0.00025255094059746,0.00299169810507922,0.00283113505104428,-0.00289404081158882,0.000406786834033163,0.000703773054821122,-0.00255468190922548,4.95807046747126e-05,-0.00179343845514192,-0.000977579779130698,0.00351284133260652,0.000839143811432738,-0.00225863217406134,0.000111234216894954,-0.000425847664653227,0.000676102069558626,-0.0015955191272988,-0.00118627743759641,0.00131243220037539,-0.00396951152382618,-0.00175105933937201,-0.00195103335398814,-6.15705174965744e-05,0.000489513329966979,-0.00355154572875173,0.000929965346327055,0.00364762796940852,-0.00173278071016665,0.00055060482595382,-0.00123750906702082,5.80234803055084e-05,0.000931405867448496,-0.00134314398130803,4.86894317470972e-05,-0.000920487189033885,0.00308960749395954,-0.000388009084526845,-0.000861475674383696,-0.000854966269810885,0.00167842449895725,-0.000520234537310594,-0.0001467172861463,0.000244058593845095,-0.000690496218460827,0.000360399018549105,0.00222406051720445,-0.000852654965065568,-0.000670030534677193,0.00115067238339094,0.000756210515153741,0.0005119531222327,0.000317525589493211,-0.000108988619853097,-0.000797167329184736,-8.17085459138871e-05,-0.00035980313340633,-0.000149088339318425,0.000563345530422649,-0.000132175396255848,-0.000115096185777356,0.00262875160223084,0.000311322813937596,-0.0012688652884454,-0.0654018860876527,-0.014777626699104,-0.0147532995755972,-0.000870461034243479,3.01730832012827e-05,-7.12379355429487e-06,0.000289932073284235,-1.59162979217723e-06
"Early-26",0.101218563253316,0.133736988081776,-0.0990639893389587,-0.230722599226478,-0.0574740963281721,-0.0141994617619771,-0.0200367014454192,-0.012774864368082,-0.0471111867473783,-0.153804386903525,-0.0607886984768066,-0.0316614714349121,-0.000902747678871772,0.0270400504971957,-0.12875764059431,-0.0629426254897477,-0.049203391374744,0.00379741180453608,-0.0373376919426199,-0.0214344331738957,-0.0182962776762135,-0.0547931831753947,0.0590247930157864,0.0123377824978905,0.00809731919630836,0.00242385960919425,0.0628501195664918,0.0460385040527304,0.070064113816595,0.111124409124439,0.0480673301523129,-0.0976624996018916,0.0286014824396986,0.0736144864338656,0.0137927956576768,-0.0164948093695481,0.0683369596918901,-0.00891607156424596,0.0565432042934271,-0.0189772594458173,-0.0877680203096647,-0.0161802116315619,-0.0350283425513954,0.0129940806122232,0.000784213200348198,0.0206042820198997,0.0144160995882214,0.0203306171200811,0.0284044288816274,0.0411643503378498,-0.0688670911405624,-0.0187138965054088,0.0513315415700973,-0.0469233367824919,0.00677308978523888,-0.0398744825747439,0.0230123146521931,-0.071380090875728,0.0302175992558319,-0.029877048092307,0.00741470946244134,-0.102390598646025,-0.0110313878117048,0.0469576336731059,0.344814990140799,0.12851914141847,0.0494799723875141,-0.0260203215358298,-0.118125399184244,0.132033685040318,-0.0277619599976324,-0.021858316447689,-0.0217891495211872,-0.00751929281858869,-0.0669538573623386,-0.0762802274252564,-0.0260154947725555,0.00210295917869875,-0.0594157218444467,-0.0246826433925305,0.0294450700392906,-0.0418559656769754,-0.009047763083144,-0.059659963608072,-0.0397789799238872,-0.0819132851973956,0.0546362071622012,0.0073902434081393,0.0360635274798922,-0.0153478586876448,-0.0062217091617748,0.00893987639350943,-0.00737591563232064,0.0083721411808919,0.00271724003237372,0.0116120014445706,0.00192450226569681,0.0101648105159646,0.0285040863107926,0.0312632961648462,-0.013289729786868,-0.015708453357162,-0.0117290057340605,-0.0119100562505354,0.0106969788849703,-0.00562348400854948,-0.00493508703253512,-0.00841107791288802,0.0248488374949619,0.00599289076648377,-0.00519271865959121,-0.0134600354920266,0.000468472407888418,-0.0127819822047276,-0.0176817987539282,0.0433551280847716,0.00232356419780853,0.00551137294157096,0.00463035860340869,0.000601993470316249,-0.00268112580740722,0.00048456714853798,0.00234254480476357,-0.000926923057659435,-0.000359533619808106,-0.000621598861979931,-8.6665199312109e-05
"Early-27",0.0515271397928278,0.0443079870713344,-0.0258819696155146,0.0189991912855821,0.00368447547400638,-0.0360341079556502,0.0171098724655584,0.000520013833410862,-0.0412302039200773,0.0476179756956892,0.0975233601556402,0.0486016141681114,-0.0425570485524245,-0.0517795481243292,-0.0891878717572768,-0.0239713012329674,0.15348460623568,-0.0939669144751794,-0.161185945159924,-0.180960915111652,0.143741482391758,-0.0483438520700837,0.0659326150044695,0.0289078866232717,-0.125850272563437,-0.0335731214345068,0.0396124818761291,0.00671598928717579,0.0250692327500403,-0.143972479805789,-0.0401262923069112,0.0293599082613419,0.306846909369508,0.0321883498006841,0.0180176581172608,-0.134322798533316,-0.024167042154375,0.0114918431494035,0.00230753767004746,-0.0892167068283257,0.0691696081313163,0.00514698028124391,0.017347361845488,0.0316182294664524,0.027739509368938,0.0279794350591622,0.00952019741570488,0.00815944582221494,0.0507927986072538,-0.0435630613390766,-0.0269996428969413,-0.00509727649512632,-0.0175330173110141,0.00820197993340358,-0.00260737655991169,-0.0230488884354754,0.0145051332346402,0.0171619947416321,-0.049597250141841,0.0284083269792487,0.00333099825685602,-0.0672948101649563,0.0259967490693564,0.0131072109708287,0.0134879819057597,-0.00262650719820034,-0.0339436106965032,-0.0100260725944682,0.0425385647263396,0.0332280291620877,-0.013667701646868,0.00283906189243394,0.0261114954846315,0.0222690705121064,-0.0242433936155688,0.210912931857917,-0.0393981676356426,0.0199274894730566,-0.177977889341101,0.195085680840657,-0.119724986169501,-0.0629100023931645,0.0453304177776714,-0.0530111722410116,0.00499289837136288,0.00165906709400724,-0.0127572967856158,0.0162028443916318,0.00943023435387342,-0.0219311529712828,-0.00171164303152194,0.00856278197077513,-0.0179548397372211,-1.46813606862722e-05,-0.00229463593914255,0.00291801786370649,0.00786661235796125,-0.00362988321723558,-0.000617342453310528,0.00645765753548902,0.00746732281756024,0.0148522711264692,0.00574755890615473,-0.000349697466544976,-0.00767719788101609,0.0044444260422434,0.000844836412763974,0.000653653629042923,-0.00149262929842357,-0.00188531075446991,-0.00289702901898974,-0.00077451140465412,0.0029820004067022,0.00162729423801774,0.000253557344459127,-0.00103895075671301,-0.000405416232471843,0.000667794622516638,-3.17013473468775e-05,5.71029324946025e-05,-0.00114709444769017,0.00101973819838559,-0.00214648710789489,0.000137326845706835,3.75999125524637e-05,1.25897419623501e-05,2.75773107766736e-06
"Early-28",0.102402015697815,0.130139407437797,-0.0922328994272967,-0.148561261068468,0.21731854334687,0.443035683715224,-0.00686659849180616,-0.0939187432356575,0.0791058359032964,-0.0597326607903424,-0.0903927818802945,-0.267491813888645,-0.18844344076484,-0.0893543548745168,0.0152405462601047,-0.0944710711027556,0.0241032246389117,0.0435468182911193,-0.0198481385517841,-0.0294209312012985,-0.0347665534296214,-0.0110084345811433,-0.00367558492448295,0.00989360322425044,-0.0140766852865523,-0.00287541151143257,-0.0702600467526971,-0.00686259855849459,-0.0450486835341265,-0.0395925249674439,0.0351183601906902,0.00808192411408847,0.0201776588504297,0.00364407944505903,0.0414522760840586,0.0548740195996566,0.00412291982859865,-0.0177496090498186,-0.0129488948885855,-0.00841403226359922,0.00706748692401341,0.00542999978731232,0.0128969329742824,0.00321647478253043,-0.00858917522268722,-0.0140919947276217,-0.0144662756204797,0.00514537331095391,-0.0135878840435011,-0.0187803400264961,-0.0157774479160607,-0.0106853046854963,-0.0173305336843785,-0.0109603436117767,0.00119346504640609,0.00554856674102037,-0.0043465633035683,0.0203259465265323,0.0199587417568643,0.0226243796192858,0.0080982918190259,0.00324240173762893,-0.00191131060819789,0.00078430382338442,-0.0317532301304076,-0.0147699641962792,0.00192485065564252,-0.011424360118645,0.0362709714011111,-0.062718008572862,0.0191710522698705,-0.0370783829811924,-0.0394903781741513,0.00995331077597002,0.0490706358135683,0.000766566339869417,0.00954261253175259,0.00731154069143245,0.00474795235034738,0.0069041128030787,0.0159731849376008,-0.0111080846963037,0.0031549498879619,-0.00903367468473075,0.00432071527244404,0.00894721860492407,-0.00284231309090767,0.00377396622976235,0.0112362775159472,-0.00572213539343497,0.00510495514319672,0.00520048341097995,0.00286663060722068,-0.00428552435408434,0.00514029675602602,-0.00385598753000795,0.00197835814773874,0.000116289469060934,-0.00427446595444885,0.00654696224722441,0.00176117022030817,-0.000527801564201074,0.0112548631595393,-0.0062140452749023,0.00413789167407098,0.00445618387802842,0.00134201928593446,-0.00316790186632706,0.00162519416592993,0.00493304486804525,-0.00106023613655719,0.00157618944472831,-0.000332040812458997,0.00366601793394259,0.00119405928591136,-0.00623779046400653,-0.00120496176507124,0.00171096167502824,-0.00299206990330782,-0.00160526411815474,0.0016559562271291,0.00597695134123894,0.00244515644174263,0.00105301653058061,-0.000231807910439368,-1.08075582630431e-05,-7.29088455057047e-06
"Early-29",-0.0290480386957906,0.00123728563821474,-0.0165957495959867,0.061499375383045,0.0702383061657812,-0.0463938470944373,-0.0859937970486052,0.138035421153921,-0.0445459290130867,0.0315312370474859,0.0682734142141537,-0.452776369273006,0.36739288529402,0.0652224728494291,-0.0604982147973684,0.237750334272855,0.0796139374639246,-0.00671328628931569,-0.0210043280844982,-0.0234857015194702,0.0216269799610508,-0.00551150502128482,0.0102227364764365,-0.0928690803222402,-0.0256318802622272,0.0330213126813738,-0.000553741908133182,0.0632608260651931,-0.00765930801083145,0.000540669514813542,-0.0528146519557853,0.00238059520919055,-0.0244453847234365,0.0494009339601641,0.0308255881384191,-0.00658419627195778,-0.0150818715107394,0.00520174306120222,-0.011128955013353,-0.0114670942442818,0.0130813286275425,0.000328897310405075,-0.00387632172420718,-0.0170586694702966,0.0128604046955246,0.00716064178129931,0.0092251810966443,-0.00311740121369585,-0.00429845473281959,0.00449376096751544,0.0019477022395871,0.00926455930553762,0.00664903219845593,0.00184456384512525,-0.00387822975513285,-0.00354479795668255,-0.00302315821223316,0.00304522586984016,0.00595074339919417,-0.00911255788914522,-0.0152840349309986,0.00447259849163719,-0.00426130805945278,-0.00516785694033163,0.000201463680613015,0.0198485917839909,-0.011581541371096,-0.0136419187404594,0.00462088222581333,-0.00127377268432023,0.00749981351802554,0.000209993274146038,-0.00328356499286969,-0.00456174328029434,-0.000675575582090101,0.00231037435676198,0.00574871728189254,-0.0112321568622853,0.00235203021973385,0.00383037908087061,0.0022117955775288,-0.00092995240201269,-0.00868220771962082,-0.00307604102323376,0.00584569268865739,0.00409553443071886,0.00740929279674761,-0.00478494991072897,0.00895543108364368,0.0120733404869824,0.0134515351365629,0.00975217968959157,-0.00543254834834378,-0.00131727578673763,-0.000327882645792147,0.0017074844793955,0.00280322133274082,-0.0285246834353619,-0.00390563337223378,0.000151362868150355,-0.00289092870371182,-0.0232344979394269,-0.00716399773487077,-0.000529087725013046,-0.0104788703160377,0.00509593970644809,0.0128327101230652,0.003375739421698,-0.0112576222428072,0.010418548500876,-0.00420424114533322,-0.00306322898702088,0.00299419010991124,-0.0149825543895818,-0.00509014547326073,-0.00022719324109277,-0.0802447199471415,0.00096099219026879,0.00649628223013727,-0.000188146058773372,-0.0118981741786536,0.00277813851341012,0.00719433769215,-0.000146643660844091,0.000527794604888193,0.000519956764420168,-6.47924031815914e-05
